average_stars,fans,number_of_friends,numberOfReviews,averageSentiment,averageStars,funnyVotes,usefulVotes,coolVotes
3.71,1,32,8,0.22795443272,4,1,0,0
4.2,1,11,4,0.241445465307,4,0,1,0
5.0,0,0,1,0.0641666666667,5,0,0,0
4.17,1,40,18,0.402407278955,4,0,0,0
3.58,0,4,1,0.441666666667,5,0,0,1
4.0,0,0,1,0.335714285714,4,0,0,0
4.25,0,9,4,0.377478091931,4,0,0,0
3.53,3,6,2,0.181222010748,2,1,2,0
5.0,0,0,1,0.285997596154,5,0,0,0
3.44,0,0,1,0.16,2,0,0,0
4.57,0,0,1,0.239981197254,5,0,0,0
3.89,2,39,19,0.282894403668,3,0,0,0
5.0,0,2,1,0.276623376623,5,0,1,0
3.5,0,4,1,0.0395833333333,2,0,0,0
3.5,1,7,2,0.301587301587,3,0,2,0
5.0,0,0,2,0.36837987013,5,0,0,0
3.0,0,0,1,0.228333333333,3,0,0,0
4.05,2,3,3,0.300403787246,4,0,0,0
1.0,0,0,1,0.158928571429,1,0,0,0
3.75,0,20,3,0.29728042328,4,0,0,0
4.24,12,57,3,0.230675054113,4,0,1,0
4.2,0,0,3,0.40351010101,4,0,0,0
4.2,0,2,6,0.294783983038,3,0,0,0
2.25,0,0,1,0.265793650794,5,0,0,0
1.0,0,13,1,0.0656094276094,1,0,2,0
5.0,0,0,2,0.373763134652,5,0,0,0
5.0,0,28,2,0.279064542484,5,0,0,0
4.5,0,28,1,0.1875,4,1,0,0
3.62,1,1,4,0.193664528469,3,0,0,1
3.55,31,43,5,0.140777236652,3,0,0,0
5.0,0,0,3,0.322616402116,5,0,0,1
4.63,0,0,1,0.34880952381,5,0,0,0
3.42,17,49,3,0.0881623931624,3,1,0,0
1.8,0,0,2,0.0229365079365,1,0,2,0
4.5,0,0,1,0.375767195767,4,0,0,0
2.67,0,0,1,0.173106060606,3,0,0,0
2.9,0,3,2,0.285643939394,2,0,0,0
3.19,0,0,2,0.401041666667,4,0,0,0
4.0,0,0,2,0.126845238095,2,0,0,0
3.2,0,1,8,0.127622067537,3,0,0,0
3.67,0,0,2,0.621794871795,3,0,0,0
3.44,6,24,1,0.132341269841,1,0,1,0
4.07,2,4,9,0.236736111111,3,0,0,0
3.0,0,0,1,1.85037170771e-17,1,0,0,0
4.2,0,0,1,1.0,5,0,1,1
3.0,0,0,1,1.0,5,0,0,0
3.25,1,0,1,0.686666666667,5,0,0,1
4.6,0,0,5,0.495766666667,4,0,0,0
3.55,0,0,1,0.220178253119,4,0,6,0
3.74,3,16,16,0.289578694119,4,0,1,0
4.19,0,8,1,0.353125,3,0,0,0
5.0,0,0,1,0.205965909091,5,0,0,0
3.0,0,0,2,0.155256410256,3,0,0,0
3.73,0,0,1,0.166666666667,2,0,0,0
4.5,0,0,1,0.134938909774,5,0,1,0
4.8,0,8,11,0.4623633185,4,0,0,0
3.0,0,0,1,0.269004524887,5,0,0,0
3.71,6,22,7,0.210420601584,3,0,0,0
3.83,0,12,5,0.0915037450662,3,1,1,1
4.45,0,0,1,0.46,5,0,1,0
3.75,0,0,4,0.206160978417,3,0,1,0
4.5,0,1,4,0.207624292374,4,0,0,0
4.68,0,1,7,0.333961811998,4,0,0,0
2.86,0,0,1,0.169480519481,1,0,0,0
5.0,0,3,2,0.9375,5,0,0,0
2.87,4,3,2,0.149744776828,4,2,5,3
4.43,2,4,1,0.396412037037,5,0,0,0
3.82,0,1,1,0.3625,4,0,0,0
1.0,0,0,1,0.206590909091,1,0,0,0
3.04,4,6,2,0.27718962585,3,0,0,0
5.0,0,1,1,0.334761904762,5,0,0,0
3.71,0,10,2,0.22814540692,4,0,0,0
5.0,0,11,1,0.36,5,0,0,0
3.69,3,50,24,0.202765325371,3,0,1,1
4.86,0,0,1,0.8,4,0,0,1
3.8,0,0,1,0.105555555556,3,0,1,0
5.0,0,0,1,0.286363636364,5,0,0,0
4.19,1,2,1,0.883333333333,5,0,0,1
3.65,1,40,4,0.301692708333,4,0,0,0
3.73,1,0,2,0.255403249513,5,0,0,0
3.25,0,0,1,0.390625,5,0,0,0
5.0,0,0,1,0.411458333333,5,0,0,0
4.0,0,0,1,0.675416666667,5,0,0,0
3.37,1,0,7,0.362803788865,3,0,1,0
3.85,15,165,1,0.231319749919,4,3,5,4
5.0,0,0,1,0.279166666667,5,0,0,0
3.08,1,0,1,0.192857142857,1,0,0,0
3.43,0,10,22,0.274427162357,3,0,0,0
3.0,0,0,2,0.178193118156,3,0,2,0
5.0,0,0,1,0.0724537037037,5,0,0,0
3.49,4,27,5,0.166031121656,3,0,1,0
4.0,1,0,1,0.352483164983,5,0,0,0
5.0,1,0,2,0.460714285714,5,0,0,0
1.0,0,0,1,-0.483333333333,1,0,0,0
5.0,1,32,1,0.225,5,0,0,0
3.75,1,8,2,0.409166666667,4,0,0,0
4.16,5,7,3,0.51832010582,3,0,0,0
3.9,4,158,53,0.259323838005,3,0,1,0
5.0,0,0,1,0.23125,5,0,0,0
1.0,0,0,1,0.0928571428571,1,0,0,0
4.07,2,15,7,0.258620463101,3,1,1,0
1.0,0,2,1,0.00949074074074,1,0,0,0
1.8,0,0,1,0.1875,1,0,0,0
5.0,0,0,1,0.119583333333,5,0,2,0
3.73,0,4,1,0.156095238095,4,1,1,1
2.86,1,6,1,0.1185,5,0,0,0
3.78,1,0,3,0.248170874281,4,0,0,0
4.21,0,0,1,-0.00104166666667,4,2,0,1
3.67,0,0,1,0.272169312169,5,0,0,0
4.42,0,0,5,0.405702380952,4,0,0,0
3.0,0,3,2,0.307906399156,3,0,1,0
4.0,0,0,2,0.202866161616,4,0,0,0
3.67,9,12,12,0.221955083086,3,0,0,0
2.67,0,0,3,0.124087301587,2,0,0,0
5.0,0,0,1,0.27779040404,5,0,0,0
5.0,1,1,1,0.443042328042,5,0,1,1
3.33,0,3,1,0.453571428571,4,0,0,0
4.5,0,9,1,0.49375,5,0,0,0
3.58,0,0,33,0.251029869531,3,0,0,0
3.03,0,3,1,0.249652777778,3,0,0,0
4.41,0,0,7,0.234805696665,4,0,0,0
3.07,0,2,1,0.248148148148,2,1,0,1
3.39,3,9,9,0.180195563222,4,0,1,0
4.12,0,4,23,0.315614136893,4,0,0,0
3.5,0,0,2,0.0521483724609,3,0,0,0
5.0,0,0,1,0.555113636364,5,0,0,0
5.0,0,2,2,0.267766563147,5,0,1,0
3.67,0,0,1,0.524545454545,5,0,1,1
5.0,0,0,1,0.426666666667,5,0,0,0
2.33,0,1,1,-0.165327380952,1,2,9,1
3.96,1,10,20,0.248625240215,3,0,1,0
3.4,0,0,10,0.239338068182,3,0,0,0
5.0,0,0,1,0.349857954545,5,0,1,0
5.0,0,0,1,0.7625,5,0,0,0
4.13,1,4,2,0.217197204969,3,0,1,0
5.0,0,55,3,0.198646394322,5,1,1,0
4.07,0,0,1,0.4125,1,0,1,0
3.1,4,10,1,0.345490282287,5,0,1,0
5.0,0,0,1,0.589027777778,5,0,1,0
4.23,0,2,1,0.291922043011,5,0,0,0
5.0,0,0,3,0.426944444444,5,0,0,0
2.17,0,3,12,0.0262370368659,2,0,0,0
3.0,0,0,3,0.0920198412698,3,0,0,0
4.0,0,0,1,0.176215277778,4,0,0,0
3.0,0,1,6,0.179588293651,3,0,0,0
4.5,0,0,3,0.301107804233,4,0,0,0
1.0,0,0,1,-0.335714285714,1,0,0,0
3.8,0,0,1,0.404875202922,5,0,1,1
3.0,0,0,1,0.164882154882,1,0,1,0
4.67,1,2,1,0.436875,5,0,1,0
5.0,0,2,1,0.454166666667,5,0,0,0
1.0,0,0,1,0.0222077922078,1,0,0,0
4.07,1,3,1,0.875,5,0,0,0
2.0,0,2,2,0.0,2,0,0,0
5.0,1,0,1,0.315151515152,5,1,0,0
3.7,2,8,3,0.245841364324,3,2,1,1
3.93,0,27,24,0.276692910508,4,0,1,0
4.33,0,0,3,0.473225308642,4,0,0,0
3.33,0,0,1,-0.125,1,0,0,0
4.24,1,17,1,0.189814814815,2,3,5,1
1.0,0,0,1,-0.282083333333,1,0,1,1
1.0,0,0,1,-0.34609375,1,0,1,0
2.0,0,0,1,0.0483588435374,2,0,3,1
3.0,0,0,1,-0.12625,1,1,3,0
5.0,1,0,1,0.505555555556,5,0,0,0
3.27,0,3,1,0.190535714286,2,1,1,0
5.0,0,0,2,0.307690205628,5,0,0,0
5.0,1,5,5,0.426367521368,5,0,0,0
3.0,0,1,1,0.0931428571429,5,1,1,1
4.5,2,10,2,0.331274038462,4,0,0,0
5.0,0,0,1,0.516666666667,5,0,0,0
4.1,0,2,1,0.588888888889,5,0,0,0
4.0,0,3,1,0.3625,4,0,0,0
1.0,0,0,1,-0.320075334821,1,0,0,0
4.33,0,2,6,0.272410601551,4,0,0,0
4.0,0,1,1,0.416666666667,3,0,0,0
4.75,0,6,3,0.409523809524,4,0,0,0
5.0,0,0,3,0.265094246032,5,0,0,0
3.42,0,0,1,0.378044217687,5,0,1,0
4.5,0,3,3,0.332341269841,4,0,0,0
4.2,0,0,5,0.41691503268,4,0,0,0
3.62,1,20,10,0.334106830039,3,0,0,0
2.0,0,1,1,0.366666666667,2,0,0,0
2.5,0,0,1,0.546666666667,4,0,0,0
2.75,0,0,2,0.366666666667,3,0,0,0
1.0,0,0,1,0.107275132275,1,0,3,0
3.0,0,0,1,0.2,5,0,0,0
3.87,5,3,6,0.374627675565,4,0,0,0
3.67,0,0,1,-0.65,1,0,0,0
3.91,0,0,2,0.299908088235,4,0,0,0
4.0,0,0,1,0.381601731602,4,0,0,0
3.5,1,2,1,0.215196078431,4,0,0,0
1.0,0,0,2,0.0995065351315,1,0,0,0
4.64,0,12,4,0.23111803427,4,0,1,0
5.0,0,0,1,0.4,5,0,0,0
5.0,0,0,3,0.626319444444,5,0,0,0
4.27,0,3,3,0.531313131313,5,0,0,0
5.0,0,1,1,0.468888888889,5,0,1,0
4.33,0,0,2,0.222711732712,4,0,0,0
4.2,3,4,2,0.437847222222,4,0,1,0
3.13,0,0,1,0.181722689076,1,1,0,0
4.0,0,1,1,0.209523809524,4,0,0,0
4.37,1,4,1,0.280833333333,5,0,1,1
3.75,0,1,3,0.418452380952,4,0,0,0
3.39,2,40,6,-0.0122067252827,2,0,2,0
1.0,0,0,1,0.162121212121,1,0,0,0
4.0,1,0,2,0.255844155844,4,0,0,0
2.75,0,4,2,0.17473207759,2,1,1,1
3.89,1,1,1,0.230824829932,3,0,0,0
3.8,0,2,5,0.256486678005,3,0,0,0
3.43,24,28,3,0.104034391534,1,4,2,2
5.0,0,8,2,0.0787119708995,5,0,0,0
5.0,0,0,1,0.252857142857,5,0,0,0
4.04,1,25,1,0.159375,4,0,1,0
3.54,25,32,3,0.197121423674,3,4,2,2
3.73,0,0,2,0.276563740079,5,0,0,0
3.0,0,1,6,0.177362276612,3,0,0,0
4.2,2,10,1,0.219285714286,5,0,0,0
2.33,0,0,1,-0.198214285714,1,0,0,0
3.67,0,0,4,0.342240561088,3,0,0,0
4.4,1,0,1,-0.0714285714286,5,1,1,0
4.5,0,2,2,0.245329485329,4,0,1,1
2.0,0,0,1,-0.0231254856255,1,0,0,0
4.0,0,0,1,0.211574074074,4,0,1,0
5.0,0,2,1,0.167803030303,5,0,1,0
3.71,0,0,6,0.422123015873,3,0,0,0
3.62,0,3,2,0.253162635425,4,0,1,0
3.72,1,4,2,0.181474826773,4,0,0,0
2.96,1,1,11,0.182901934553,2,0,0,0
5.0,0,0,2,0.25275297619,5,0,0,0
3.86,0,1,1,0.05,4,0,0,0
3.5,0,0,1,-0.0289845784505,1,0,2,0
4.5,0,2,6,0.351601342557,4,0,1,0
3.94,2,16,1,0.24768907563,4,0,0,0
2.0,0,0,1,0.122380952381,3,0,0,0
5.0,0,0,1,0.661071428571,5,0,0,0
2.95,0,0,1,0.484090909091,5,0,1,0
1.0,0,0,1,-0.158653846154,1,1,1,0
3.2,0,1,2,0.2775,2,0,0,0
3.45,0,5,1,0.493333333333,4,0,0,0
3.73,3,6,8,0.142115857233,3,0,1,0
4.08,0,0,3,0.0825,3,0,1,0
3.67,1,8,5,0.207622201872,3,0,0,0
4.0,0,0,2,0.488660714286,3,0,0,0
5.0,1,5,1,1.0,5,1,0,0
3.83,0,2,5,0.305248106061,4,0,1,0
2.33,0,0,1,0.173764430014,5,1,2,1
4.36,0,4,1,0.389666666667,5,0,2,0
4.46,0,1,1,0.120454545455,5,0,0,0
3.83,23,224,3,0.325645617667,3,0,0,1
1.0,0,0,1,-0.284627278646,1,0,0,0
4.5,0,1,1,0.402741702742,5,0,0,0
3.7,1,0,1,0.391666666667,5,0,1,0
3.82,2,5,1,0.292235883424,4,0,2,0
3.74,0,4,1,-0.15,2,0,0,0
4.46,0,0,25,0.493294432419,4,0,0,0
4.27,1,4,6,0.449861111111,4,0,1,0
1.0,0,0,1,-0.5,1,0,0,0
4.32,0,1,1,0.211755952381,5,0,0,0
4.16,3,29,7,0.180985005074,3,0,0,0
3.94,0,0,1,0.4125,5,1,0,0
3.5,0,0,2,0.462326388889,3,0,0,0
3.91,3,9,1,0.0973863636364,5,1,1,1
4.0,0,0,1,0.289166666667,4,0,0,0
1.0,0,0,1,-0.0893825679152,1,0,0,0
3.57,13,39,4,0.168980910293,3,0,1,0
3.33,0,0,2,-0.0125,3,0,1,0
3.0,0,2,2,0.249194952774,3,0,0,0
4.08,1,0,1,0.282380952381,5,0,0,0
3.62,2,2,1,0.475,5,0,0,0
5.0,0,0,1,0.7525,5,0,0,0
4.5,0,0,1,0.404357142857,4,0,0,0
2.0,0,0,2,0.162239583333,2,0,0,0
5.0,2,2,2,0.459375,5,0,1,0
4.5,0,0,2,0.603626373626,4,0,0,0
3.67,0,1,2,0.302294864227,5,0,0,0
3.86,0,0,2,0.443472222222,4,0,0,0
4.05,2,15,6,0.326196488696,4,0,0,0
4.53,3,13,9,0.423230006986,4,0,0,0
3.88,0,3,31,0.259241698158,3,0,0,0
3.56,0,1,1,0.222533333333,4,0,0,0
3.33,1,0,4,0.135477817079,3,0,1,0
3.67,0,1,1,-0.256770833333,1,0,0,0
4.5,0,2,6,0.34549443685,4,0,0,0
3.5,0,0,1,0.583928571429,4,0,1,0
3.72,0,0,31,0.319261344517,3,0,0,0
3.15,1,1,28,0.282605776717,3,0,0,0
5.0,0,4,1,0.653333333333,5,0,0,0
4.05,0,53,18,0.322226149339,4,1,1,1
3.9,11,48,1,0.340641534392,4,1,4,1
4.24,5,24,38,0.195335429379,3,0,1,0
4.11,0,0,1,-0.139285714286,1,1,0,0
2.6,0,0,3,0.317596292596,2,0,1,0
3.33,0,0,1,0.3475,2,0,1,0
3.51,2,6,1,0.349345335516,3,0,0,0
5.0,0,4,1,0.9375,5,0,0,0
3.0,0,1,3,0.00520833333333,3,0,0,0
1.0,0,0,1,-0.320555555556,1,0,1,0
4.23,0,1,1,0.329166666667,4,0,0,0
4.31,6,6,2,0.192389705882,4,0,0,0
5.0,0,13,1,0.445238095238,5,0,0,0
4.24,8,27,8,0.224075141347,3,1,1,1
3.71,13,24,5,0.18650280112,3,1,2,1
5.0,3,122,4,0.546428571429,5,0,1,0
3.75,2,13,6,0.214229928058,3,0,0,0
5.0,0,0,2,0.430956257284,5,0,0,0
2.33,0,0,2,0.0420863858364,1,0,0,0
2.75,0,0,1,0.15873015873,1,0,0,0
3.0,0,0,1,0.1578125,5,0,0,0
1.0,0,0,1,-0.03203125,1,1,1,0
4.2,0,0,2,0.166840277778,3,0,0,0
4.23,82,148,8,0.203780770014,4,6,4,3
3.67,0,0,1,0.182456140351,1,0,0,0
3.83,1,6,7,0.236644336739,3,0,0,0
4.1,0,1,1,0.328125,4,0,0,0
5.0,0,0,2,0.394184027778,5,0,0,0
3.07,1,5,2,0.162861928105,2,0,2,0
5.0,0,0,1,0.444242424242,5,0,1,0
3.67,0,0,1,0.459226190476,5,0,2,2
2.5,0,0,1,-0.0413194444444,1,2,0,0
4.0,1,23,23,0.258049292053,4,0,1,0
3.75,2,0,1,0.172486772487,1,0,0,0
4.12,0,0,2,0.262085137085,3,0,0,0
3.33,0,3,3,0.0961253677672,3,0,0,0
3.69,1,0,2,0.22375,3,0,0,0
4.33,0,2,3,0.166111111111,4,0,0,0
4.42,3,7,1,0.29880952381,5,0,0,0
3.76,0,8,4,0.319704861111,3,0,0,0
4.33,0,0,4,0.366927083333,4,0,0,0
4.0,0,0,3,0.269191137566,4,0,0,0
3.09,0,7,3,0.17375,1,0,0,0
5.0,0,0,1,0.2934375,5,0,0,0
3.0,0,0,2,0.398489583333,3,0,0,0
4.0,0,0,1,0.52,4,0,0,0
3.41,0,2,2,0.422124183007,5,0,0,0
3.2,0,0,2,0.349173344017,4,0,0,0
3.25,0,5,1,0.05,1,0,0,0
4.16,0,1,1,0.1,4,2,0,0
5.0,0,0,1,0.247878787879,5,0,0,0
3.77,1,2,1,0.183798701299,4,0,1,0
4.2,0,9,28,0.322924090137,4,0,0,0
2.0,0,0,3,0.101180555556,2,0,0,0
5.0,0,34,1,0.0433333333333,5,0,0,0
4.38,1,0,1,0.35,5,0,0,0
3.24,1,4,1,0.46875,5,0,0,0
3.86,0,1,1,0.128888888889,5,0,1,0
3.94,0,2,2,0.262729166667,5,0,0,0
3.67,0,2,1,0.426851851852,4,0,0,0
5.0,0,0,1,0.35625,5,0,1,0
1.67,0,0,2,-0.0681329456937,2,0,1,0
4.15,6,6,5,0.22467529188,4,0,1,0
1.5,0,0,2,0.3640625,1,0,0,0
3.22,0,0,1,0.280952380952,1,0,0,0
4.06,2,24,1,0.143287037037,3,0,0,0
2.0,0,4,2,-0.322916666667,2,0,0,0
3.89,1,3,4,0.145797035626,3,0,1,0
3.66,8,20,44,0.234735817565,3,0,0,0
3.83,0,4,1,0.318181818182,2,0,2,1
3.65,0,5,1,0.18125,5,1,1,1
3.0,1,0,1,0.169263199763,4,1,1,1
4.43,0,0,6,0.300373151154,4,0,2,0
4.2,0,7,1,-0.0598958333333,1,0,4,0
5.0,0,2,1,0.250223214286,5,1,1,1
3.33,0,2,1,0.236577134986,4,1,1,0
1.75,0,0,1,0.105833333333,1,0,0,0
2.8,0,0,4,0.225586820587,3,0,1,0
5.0,0,0,1,0.330147058824,5,0,0,0
3.74,2,4,2,0.193915719697,4,0,0,0
4.27,1,0,2,0.0264583333333,3,0,0,0
5.0,0,0,1,0.49365625,5,1,0,0
3.8,0,0,1,0.201666666667,1,0,0,0
3.67,0,5,1,0.320833333333,5,0,0,0
4.0,0,1,2,0.134464285714,4,0,0,0
5.0,0,0,1,0.3,5,0,0,0
3.7,1,3,1,0.491060606061,5,0,0,0
3.0,0,0,2,0.384652777778,4,0,0,0
4.75,1,3,1,0.113333333333,5,0,0,0
4.0,0,1,12,0.207097300031,3,0,0,0
5.0,0,1,1,-0.0555555555556,5,0,0,0
2.25,0,1,1,0.0724025974026,2,1,1,1
5.0,0,0,1,0.21380952381,5,0,0,0
4.31,0,1,2,0.469994212963,5,0,0,0
3.55,0,0,3,0.0781983430799,2,0,0,0
4.04,30,52,1,0.242051820728,4,2,2,1
4.18,5,48,51,0.22781187759,4,0,2,1
3.47,0,0,1,-0.00866402116402,2,0,1,0
3.38,0,1,8,0.213196924603,3,0,0,0
5.0,1,1,3,0.261323520664,5,0,0,0
3.92,1,0,1,-0.127380952381,1,0,0,0
4.33,0,1,3,0.328670634921,4,0,0,0
1.33,0,1,1,-0.0613711499229,1,1,2,0
3.09,2,17,8,0.222557431368,3,0,0,0
3.64,5,7,1,0.19193877551,3,0,0,0
4.31,1,18,14,0.248662480361,4,0,1,0
4.82,3,1,1,0.359090909091,5,1,1,1
4.88,1,9,14,0.275369111028,4,0,1,0
4.8,0,12,3,0.593849206349,5,0,0,0
3.0,0,0,3,0.127708333333,3,0,0,0
4.36,0,1,3,0.274438985529,4,0,0,0
2.0,0,0,1,0.12,2,0,0,0
5.0,0,0,1,0.0696428571429,5,2,2,0
3.57,0,2,6,0.215206416188,3,0,1,0
5.0,0,0,1,0.41953125,5,0,0,0
4.79,0,0,2,0.123132575758,3,1,0,0
1.0,0,0,1,-0.0275,1,0,0,0
5.0,1,0,1,0.187168560606,5,0,1,1
5.0,0,16,2,0.359895833333,5,0,0,0
4.27,2,4,2,0.16498015873,5,1,1,0
3.26,1,8,1,0.240022522523,4,0,1,0
3.55,3,4,3,0.321456212672,4,0,0,0
3.57,0,1,1,0.392857142857,4,0,0,0
5.0,0,0,1,0.190625,5,0,2,0
3.44,17,290,11,0.100467553573,3,2,1,1
3.78,0,1,3,0.252777777778,3,0,0,0
2.75,0,0,10,0.12214093387,2,0,0,0
5.0,1,0,2,0.55,5,0,0,0
1.0,0,0,1,0.139583333333,1,1,0,0
5.0,0,0,1,0.32037037037,5,0,0,0
4.48,1,0,1,-0.375,5,0,0,0
4.05,0,6,1,0.388293650794,4,0,3,1
3.17,0,3,3,0.157762345679,3,0,1,0
4.67,0,4,1,0.271428571429,5,0,0,0
3.0,0,13,1,0.045119047619,3,0,0,0
5.0,0,0,1,0.219177064765,5,0,0,0
3.6,0,0,2,0.41,3,0,0,0
1.5,0,0,1,0.2765625,2,0,0,0
3.21,1,1,1,0.0325595238095,1,0,0,0
2.67,0,0,1,-0.0144837261504,2,0,1,0
4.24,1,0,2,0.422669808201,4,0,0,0
3.41,27,40,17,0.230123238689,3,0,1,0
3.0,0,2,1,0.284722222222,5,0,0,0
2.0,0,0,3,0.052660724896,1,1,0,0
4.25,0,0,1,0.0,4,0,0,0
5.0,0,0,1,0.461525974026,5,0,0,0
4.0,0,0,2,0.45,4,0,0,0
3.67,0,0,2,0.0715093240093,5,0,0,0
5.0,0,1,1,0.284467893218,5,1,2,0
3.86,22,86,10,0.140590488361,3,0,0,0
5.0,0,0,1,0.228571428571,5,0,0,0
3.67,0,0,2,0.5925,5,0,1,0
4.5,0,0,2,0.348975694444,4,0,0,0
1.0,0,0,1,-0.333333333333,1,0,4,0
5.0,0,8,1,0.49765625,5,0,3,0
2.0,0,0,1,0.35,3,0,0,0
3.73,3,1,1,0.129166666667,4,0,1,0
5.0,0,0,1,0.5655,5,0,0,0
5.0,0,0,1,0.272857142857,5,0,0,1
3.56,0,0,1,0.0196031746032,1,0,0,0
4.5,0,0,1,0.210544217687,3,0,0,0
3.39,0,3,15,0.219744297678,3,0,1,0
3.0,0,0,1,0.121428571429,1,0,0,0
3.74,3,4,2,0.319730639731,4,0,0,0
3.96,1,11,1,0.211752136752,5,4,7,9
3.82,0,0,1,0.147727272727,4,0,0,0
4.5,0,16,3,0.360376082251,5,0,1,0
3.0,0,2,3,0.164017094017,3,0,0,0
5.0,0,0,1,0.6,5,1,1,1
4.26,3,0,1,0.188677248677,5,0,1,0
3.11,0,6,2,0.128086265747,2,3,4,1
5.0,1,0,1,0.75,5,0,0,0
3.88,0,7,7,0.23358418962,4,0,0,0
3.0,0,2,3,0.420338504089,2,0,1,0
3.75,3,41,33,0.201618393782,4,0,0,0
3.67,0,0,1,0.182051282051,5,0,0,0
3.33,0,0,3,0.326063912939,3,0,1,0
5.0,0,0,1,0.468939393939,5,0,0,0
5.0,0,0,1,0.54375,5,0,0,0
4.13,1,0,1,0.45119047619,5,0,3,1
3.5,0,0,1,0.333333333333,5,0,1,0
2.75,0,1,2,0.0640782828283,3,0,0,0
4.33,0,0,7,0.246349557093,4,0,0,0
3.71,1,12,6,0.247803966132,3,0,0,0
5.0,0,1,1,0.157407407407,5,0,0,0
1.0,0,0,1,0.07,1,0,0,0
5.0,0,1,1,0.55,5,0,0,0
3.78,2,1,8,0.156091598835,3,0,0,0
2.2,0,0,1,0.160625,2,0,0,0
5.0,0,1,1,0.436055871212,5,0,1,0
3.33,0,11,1,0.0,3,0,0,0
3.5,0,0,5,0.206717948718,3,0,0,0
3.78,0,0,1,0.340900297619,4,0,0,0
5.0,0,4,2,0.531666666667,5,0,1,0
3.8,0,0,3,0.17515116578,4,0,0,0
3.65,5,3,4,0.229516096503,2,0,1,0
3.33,0,0,1,-0.0510673234811,2,0,1,0
3.75,0,0,1,0.2,1,0,1,0
5.0,0,0,2,0.720833333333,5,0,0,0
4.27,0,0,4,0.482196969697,4,0,0,0
4.56,0,6,1,-0.1625,1,0,0,0
3.0,0,0,1,0.466666666667,3,0,1,0
3.91,0,4,1,-0.03,2,0,0,0
3.67,0,0,1,-0.516666666667,1,0,0,0
4.02,9,48,1,0.40873015873,5,1,1,0
2.5,0,0,1,0.235128205128,3,0,2,0
5.0,0,2,1,0.336363636364,5,0,0,0
4.5,0,0,1,0.0957142857143,4,0,0,0
4.64,1,24,13,0.264914232638,4,0,2,1
3.07,0,0,11,0.246429860123,2,0,1,0
2.91,0,0,1,0.111022727273,3,0,0,0
4.33,1,1,5,0.488777777778,4,1,0,0
2.6,0,0,3,0.483898358586,3,0,0,0
3.67,0,0,5,0.207453063245,4,0,0,0
3.4,0,6,1,0.220915286404,4,4,6,4
3.0,0,0,2,0.355729166667,3,0,0,0
4.75,0,2,4,0.359467764378,4,0,1,0
2.8,0,0,1,0.0863461538462,1,0,0,0
4.11,0,2,1,0.364570158103,5,0,1,0
1.67,0,2,1,0.0403514309764,3,1,2,0
3.48,0,3,3,0.190659556087,3,0,0,0
3.92,2,5,16,0.294372512218,3,0,0,0
1.33,0,0,2,0.249928977273,1,0,0,0
3.21,0,1,1,0.416666666667,5,0,1,0
5.0,0,0,1,0.444907407407,5,1,1,0
3.05,0,1,2,0.212605536824,3,0,1,0
2.5,0,0,2,0.264583333333,2,0,0,0
4.0,4,23,5,0.261654761905,3,2,1,1
4.5,0,0,1,0.457708333333,5,0,0,0
3.9,1,3,1,0.340582010582,5,0,0,0
4.0,0,0,1,0.515833333333,4,0,0,0
3.48,20,46,9,0.260776746145,3,0,1,1
4.33,0,0,3,0.505663947678,4,0,0,0
5.0,0,0,1,0.491035353535,5,0,0,0
3.26,2,8,4,0.1526716051,3,0,1,0
3.74,18,79,1,0.211003787879,5,1,1,2
3.12,0,0,7,0.308031527745,3,0,1,0
3.6,0,0,1,0.414583333333,5,0,0,0
1.0,0,0,1,0.178571428571,1,0,1,0
3.33,1,0,3,0.155275087053,2,0,0,0
4.15,0,6,29,0.309054358878,4,0,0,0
4.0,0,0,1,-0.0134259259259,4,0,0,0
2.5,0,0,2,0.197871794872,2,0,0,0
5.0,0,0,1,0.47,5,0,0,0
4.4,0,0,1,0.275,5,0,0,0
5.0,0,0,1,0.35,5,0,0,0
4.0,0,1,1,0.0482690663246,5,2,6,1
4.15,0,0,10,0.481119047619,3,0,0,0
4.44,0,1,5,0.128422619048,4,0,0,0
3.9,2,28,3,0.0704550715488,4,1,1,0
3.78,0,0,3,0.65,4,0,0,0
3.0,0,0,1,0.2125,5,0,0,0
4.02,3,3,36,0.258645470911,4,0,0,0
2.8,0,1,1,0.382142857143,4,0,0,0
3.55,2,0,4,0.310462927595,4,0,1,0
3.67,1,16,19,0.237794486216,3,0,0,0
0.0,0,0,1,0.547916666667,5,1,1,1
2.33,0,0,2,0.205138888889,3,0,0,0
4.23,0,9,10,0.195789800368,4,0,2,1
3.43,1,4,1,0.221862745098,5,0,0,0
5.0,0,0,1,0.3875,5,0,3,1
1.0,0,0,1,0.0866666666667,1,0,3,1
2.78,0,1,1,-0.0662808641975,1,0,1,0
4.25,2,8,33,0.212123350926,4,0,0,0
4.0,0,0,1,0.0850121843434,4,0,0,0
3.78,0,2,5,0.175079265229,4,0,1,0
4.0,0,0,1,0.466666666667,4,0,0,0
3.17,0,0,6,0.210435412249,3,0,0,0
3.35,2,7,2,0.192874536178,3,1,0,0
4.0,0,0,1,0.368611111111,4,0,0,0
3.25,3,28,1,0.511170634921,4,1,1,1
1.0,0,0,1,0.0522108843537,1,0,2,0
2.87,3,0,3,0.0734920634921,1,0,0,0
2.8,0,0,1,0.208333333333,4,0,0,0
